Dates,byd_335,teja,lca_334,g_274,arrivals(tons),sales(tones),t_max_(o_c),t_min_(o_c),rainfall_(mm),area__('000_hectares),production('000_tonnes)
06-05-2024,170000,191190,191190,170000,24,7,30.5,25.3,119.4,19.8,33
07-05-2024,170000,191190,191190,170000,19,8,32,24.6,0,19.8,33
08-05-2024,170000,191190,191190,170000,24,12,31.3,24.7,1.8,19.8,33
09-05-2024,170000,191190,191190,170000,43,12,31.3,19.2,0,19.8,33
10-05-2024,170000,191190,191190,170000,19,8,24.2,19.3,24.5,19.8,33
11-05-2024,170000,191190,191190,170000,64,11,24.3,19.5,1.4,19.8,33
12-05-2024,155000,191190,191190,155000,23,11,24.9,19.6,19.4,19.8,33
13-05-2024,155000,191190,191190,155000,18,8,24.2,19.6,51.4,19.8,33
14-05-2024,155000,191190,191190,155000,19,8,24.5,19.4,4.8,19.8,33
15-05-2024,155000,191190,165000,155000,16,6,29.6,19.1,3.8,19.8,33
16-05-2024,155000,191190,165000,155000,16,6,24.9,19.8,0,19.8,33
17-05-2024,155000,191190,165000,155000,24,8,23.4,14.5,0,19.8,33
18-05-2024,155000,191190,165000,155000,19,12,29.5,17.3,0,19.8,33
19-05-2024,175000,190000,140000,175000,18,12,29.5,17,0,19.8,33
20-05-2024,175000,190000,140000,175000,14,12,24.2,17.6,31.2,19.8,33
21-05-2024,175000,190000,140000,175000,9,12,24,17.5,5.4,19.8,33
22-05-2024,175000,190000,140000,175000,9,16,30.3,19.6,0,19.8,33
23-05-2024,175000,190000,140000,175000,12,14,29.6,17.6,0,19.8,33
24-05-2024,175000,190000,140000,175000,11,18,30.3,18.9,0,19.8,33
25-05-2024,175000,190000,140000,175000,12,17,30.3,17.7,0,19.8,33
26-05-2024,180000,180000,140000,180000,12,15,31.3,18.9,0,19.8,33
27-05-2024,180000,180000,140000,180000,12,14,32,19.5,0,19.8,33
28-05-2024,180000,180000,140000,180000,8,19,33.9,19.2,0,19.8,33
29-05-2024,180000,180000,140000,180000,8,19,34.8,19.4,0,19.8,33
30-05-2024,180000,180000,140000,180000,9,16,35.2,25.2,0,19.8,33
31-05-2024,180000,180000,140000,180000,5,11,34.5,24.7,0,19.8,33
01-06-2024,180000,180000,140000,180000,7,15,35.2,25.1,0,19.8,33
02-06-2024,150000,180000,161912,150000,7,18,35.4,25.2,0,19.8,33
03-06-2024,150000,180000,161912,150000,11,19,36.3,25.5,0,19.8,33
04-06-2024,150000,180000,161912,150000,9,15,37.5,25.5,0,19.8,33
05-06-2024,150000,180000,161912,150000,7,13,40.6,30.2,0,19.8,33
06-06-2024,150000,180000,161912,150000,8,8,38.1,24.5,5.6,19,76
07-06-2024,150000,180000,161912,150000,14,9,33.4,23.2,2.6,19,76
08-06-2024,150000,180000,198000,150000,16,11,33.1,24.7,24.4,19,76
09-06-2024,119119,170000,240000,119119,16,12,30.5,24.6,33.2,19,76
10-06-2024,119119,170000,191190,119119,12,12,24.3,19.3,47.2,19,76
11-06-2024,119119,170000,240000,119119,13,8,31.9,25.3,55.2,19,76
12-06-2024,119119,170000,191190,119119,13,7,31.1,25.2,42.1,19,76
13-06-2024,119119,170000,191190,119119,11,7,32.6,25.5,12.2,19,76
14-06-2024,119119,170000,230000,119119,11,7,29.8,25.2,39,19,76
15-06-2024,119119,170000,191190,119119,12,7,31.1,25.2,127.8,19,76
16-06-2024,130000,185000,230000,130000,13,7,32.6,25.4,43.8,19,76
17-06-2024,130000,185000,191190,130000,13,6,23.2,19.1,44,19,76
18-06-2024,130000,185000,191190,130000,12,7,29.8,25.3,35.6,19,76
19-06-2024,130000,185000,230000,130000,19,12,29.7,25.3,35.2,19,76
20-06-2024,130000,185000,191190,130000,17,7,29.8,25.2,14.8,19,76
21-06-2024,130000,185000,191190,130000,12,8,19.8,18,42,19,76
22-06-2024,130000,185000,240000,130000,7,5,30,25.1,149.4,19,76
23-06-2024,135000,181912,230000,135000,14,8,29.6,25.4,44.8,19,76
24-06-2024,135000,181912,240000,135000,13,8,31.1,24.9,86.8,19,76
25-06-2024,135000,181912,191190,135000,11,8,31.9,19.1,5.6,19,76
26-06-2024,135000,181912,240000,135000,15,8,30.5,19.4,23.6,19,76
27-06-2024,135000,181912,240000,135000,18,9,31.1,19.9,1.1,19,76
28-06-2024,135000,181912,140000,135000,17,7,31.1,19.9,0,19,76
29-06-2024,135000,181912,140000,135000,13,7,29.6,19,1.1,19,76
30-06-2024,135000,180000,130000,135000,18,8,31.2,19.1,1.6,19,76
01-07-2024,135000,180000,130000,135000,16,9,31.4,19.8,0,19,76
02-07-2024,135000,180000,130000,135000,14,8,29.9,19.9,46.2,19,76
03-07-2024,135000,180000,130000,135000,14,9,29.6,19.1,0,19,76
04-07-2024,135000,180000,130000,135000,14,8,31.1,19.3,0,19,76
05-07-2024,135000,180000,130000,135000,12,12,29.5,17,0,19,76
06-07-2024,135000,180000,130000,135000,12,12,24.2,17.6,31.2,19,76
07-07-2024,115000,160000,198000,115000,11,13,24,17.5,5.4,19,76
08-07-2024,115000,160000,240000,115000,12,19,30.3,19.6,0,19,76
09-07-2024,115000,160000,191190,115000,13,17,29.6,17.6,0,19,76
10-07-2024,115000,160000,240000,115000,8,24,30.3,18.9,0,19,76
11-07-2024,115000,160000,191190,115000,16,25,30.3,17.7,0,19,76
12-07-2024,115000,160000,191190,115000,4,19,31.3,18.9,0,19,76
13-07-2024,115000,160000,230000,115000,5,25,32,19.5,0,19,76
14-07-2024,115000,155000,191190,115000,5,19,33.9,19.2,0,19,76
15-07-2024,115000,155000,230000,115000,3,24,34.8,19.4,0,19,76
16-07-2024,115000,155000,191190,115000,3,19,35.2,25.2,0,19,76
17-07-2024,115000,155000,191190,115000,16,24,34.5,24.7,0,19,76
18-07-2024,115000,155000,230000,115000,3,30,35.2,25.1,0,19,76
19-07-2024,115000,155000,191190,115000,12,19,35.4,25.2,0,19,76
20-07-2024,115000,155000,191190,115000,17,25,36.3,25.5,0,19,76
21-07-2024,111900,150000,240000,111900,14,25,37.5,25.5,0,19,76
22-07-2024,111900,150000,230000,111900,12,19,40.6,30.2,0,19,76
23-07-2024,111900,150000,240000,111900,7,7,38.1,24.5,5.6,18.8,82
24-07-2024,111900,150000,191190,111900,12,7,33.4,23.2,2.6,18.8,82
25-07-2024,111900,150000,240000,111900,8,8,33.1,24.7,24.4,18.8,82
26-07-2024,111900,150000,240000,111900,11,7,30.5,24.6,33.2,18.8,82
27-07-2024,111900,150000,119119,111900,15,8,24.3,19.3,47.2,18.8,82
28-07-2024,119119,137000,119119,119119,16,7,31.9,25.3,55.2,18.8,82
29-07-2024,119119,137000,119119,119119,17,7,31.1,25.2,42.1,18.8,82
30-07-2024,119119,137000,119119,119119,15,6,32.6,25.5,12.2,18.8,82
31-07-2024,119119,137000,119119,119119,16,9,29.8,25.2,39,18.8,82
01-08-2024,119119,137000,119119,119119,14,9,31.1,25.2,127.8,18.8,82
02-08-2024,119119,137000,119119,119119,15,7,32.6,25.4,43.8,18.8,82
03-08-2024,119119,137000,119119,119119,11,6,30.6,24.8,44,18.8,82
04-08-2024,123000,136000,119119,123000,12,6,29.8,25.3,35.6,18.8,82
05-08-2024,123000,136000,119119,123000,15,6,29.7,25.3,35.2,18.8,82
06-08-2024,123000,136000,119119,123000,13,6,29.8,25.2,14.8,18.8,82
07-08-2024,123000,136000,119119,123000,11,6,30.4,25.1,44.6,18.8,82
08-08-2024,123000,136000,119119,123000,14,7,34.3,25,17.4,18.8,82
09-08-2024,123000,136000,119119,123000,13,6,35.4,25.6,0,18.8,82
10-08-2024,123000,136000,198000,123000,14,6,34.4,24.6,0,18.8,82
11-08-2024,123000,133000,240000,123000,7,5,33.4,19.6,0,18.8,82
12-08-2024,235000,133000,191190,235000,13,6,32.1,19.7,0,18.8,82
13-08-2024,235000,133000,240000,235000,17,6,30.9,19.1,29,18.8,82
14-08-2024,235000,133000,191190,235000,18,6,32.1,19.6,0,18.8,82
15-08-2024,230000,133000,191190,230000,19,7,30.4,19,0,18.8,82
16-08-2024,230000,133000,230000,230000,17,9,31.9,19.6,1.6,18.8,82
17-08-2024,237000,133000,191190,237000,16,6,24.6,19.1,185.6,18.8,82
18-08-2024,238000,136000,230000,238000,19,7,29.6,19.9,0,18.8,82
19-08-2024,235000,136000,191190,235000,17,7,29.3,19,0,18.8,82
20-08-2024,235000,136000,191190,235000,17,8,30.1,17.9,0,18.8,82
21-08-2024,234000,136000,230000,234000,14,8,29.5,17,0,18.8,82
22-08-2024,230000,136000,191190,230000,14,12,24.2,17.6,31.2,18.8,82
23-08-2024,238000,136000,191190,238000,8,12,24,17.5,5.4,18.8,82
24-08-2024,230000,136000,240000,230000,9,13,30.3,19.6,0,18.8,82
25-08-2024,230000,136000,230000,230000,12,18,29.6,17.6,0,18.8,82
26-08-2024,230000,136000,240000,230000,11,19,30.3,18.9,0,18.8,82
27-08-2024,123000,136000,191190,123000,9,19,30.3,17.7,0,18.8,82
28-08-2024,123000,136000,240000,123000,11,19,31.3,18.9,0,18.8,82
29-08-2024,235000,136000,240000,235000,11,16,32,19.5,0,18.8,82
30-08-2024,235000,136000,119119,235000,13,14,33.9,19.2,0,18.8,82
31-08-2024,230000,136000,119119,230000,9,19,34.8,19.4,0,18.8,82
01-09-2024,230000,136000,124000,230000,13,19,35.2,25.2,0,18.8,82
02-09-2024,191190,136000,124000,191190,8,17,34.5,24.7,0,18.8,82
03-09-2024,237000,136000,124000,237000,12,16,35.2,25.1,0,18.8,82
04-09-2024,238000,136000,124000,238000,5,12,35.4,25.2,0,18.8,82
05-09-2024,235000,136000,124000,235000,6,14,36.3,25.5,0,18.8,82
06-09-2024,235000,136000,124000,235000,5,14,37.5,25.5,0,18.8,82
07-09-2024,234000,136000,124000,234000,4,12,40.6,30.2,0,18.8,82
08-09-2024,230000,148000,140000,230000,5,12,40.4,29.5,0.6,18.8,82
09-09-2024,238000,148000,140000,238000,11,9,38.1,24.5,5.6,18.8,82
10-09-2024,230000,148000,140000,230000,13,8,33.4,23.2,2.6,18.8,82
11-09-2024,191190,148000,140000,191190,14,9,33.1,24.7,24.4,18.8,82
12-09-2024,230000,148000,198000,230000,12,7,30.5,24.6,33.2,18.8,82
13-09-2024,237000,148000,240000,237000,11,7,24.3,19.3,47.2,18.8,82
14-09-2024,238000,148000,191190,238000,12,6,33.1,25.2,19.6,18.8,82
15-09-2024,235000,148000,240000,235000,15.67,7.67,30.93,19.03,67.13,19.87,63.67
16-09-2024,235000,148000,191190,235000,17,7.33,31.6,19.6,38.2,19.87,63.67
17-09-2024,234000,148000,191190,234000,15.67,7.33,32.77,25.3,8.87,19.87,63.67
18-09-2024,230000,148000,230000,230000,18.67,8.33,30.83,25.2,33.2,19.87,63.67
19-09-2024,238000,148000,191190,238000,17.33,9,31.4,25.2,86,19.87,63.67
20-09-2024,230000,148000,230000,230000,19,6.67,32.17,24.93,62.24,19.87,63.67
21-09-2024,230000,148000,191190,230000,18.67,6,29.13,19.4,61.8,19.87,63.67
22-09-2024,230000,150000,191190,230000,17.33,7,29.77,24.83,45.67,19.87,63.67
23-09-2024,235000,150000,230000,235000,19,8.67,30.43,25.33,24.47,19.87,63.67
24-09-2024,235000,150000,191190,235000,17,7.67,30.3,25.03,18.37,19.87,63.67
25-09-2024,235000,150000,191190,235000,14,6.67,24.33,19.37,42.24,19.87,63.67
26-09-2024,230000,150000,240000,230000,16.33,6.33,31.6,25.13,96.4,19.87,63.67
27-09-2024,230000,150000,230000,230000,15.33,7.33,32.33,25.2,14.93,19.87,63.67
28-09-2024,237000,150000,240000,237000,18.33,8,32.24,24.73,29.53,19.87,63.67
29-09-2024,238000,155000,191190,238000,19.33,7.67,32.2,19.97,1.87,19.87,63.67
30-09-2024,235000,155000,240000,235000,17,7.33,30.24,19.13,17.03,19.87,63.67
01-10-2024,235000,155000,240000,235000,33,8.67,30.1,19.83,12.5,19.87,63.67
02-10-2024,234000,155000,175000,234000,19.33,8,30.7,19.03,6.8,19.87,63.67
03-10-2024,230000,155000,175000,230000,16.67,7.33,29.4,19.87,17.5,19.87,63.67
04-10-2024,238000,155000,175000,238000,18,8.33,30.2,19.03,2.67,19.87,63.67
05-10-2024,230000,155000,175000,230000,16,7,29.87,19.67,63.13,19.87,63.67
06-10-2024,230000,150000,170000,230000,16.67,7,29.47,19.53,15.4,19.87,63.67
07-10-2024,230000,150000,170000,230000,19.33,8,24.43,17.53,0,19.87,63.67
08-10-2024,235000,150000,170000,235000,19.05,4.86,30.35,24.37,37.84,19.08,63.41
09-10-2024,230000,150000,170000,230000,14,12,24.2,17.6,31.2,18.8,82
10-10-2024,230000,150000,170000,230000,8,12,24,17.5,5.4,18.8,82
11-10-2024,237000,150000,170000,237000,9,13,30.3,19.6,0,18.8,82
12-10-2024,238000,150000,170000,238000,12,18,29.6,17.6,0,18.8,82
13-10-2024,235000,147312,181280,235000,11,19,30.3,18.9,0,18.8,82
14-10-2024,235000,147312,181280,235000,9,19,30.3,17.7,0,18.8,82
15-10-2024,234000,147312,181280,234000,11,19,31.3,18.9,0,18.8,82
16-10-2024,230000,147312,181280,230000,11,16,32,19.5,0,18.8,82
17-10-2024,237000,147312,181280,237000,13,14,33.9,19.2,0,18.8,82
18-10-2024,230000,147312,181280,230000,9,19,34.8,19.4,0,18.8,82
19-10-2024,230000,147312,181280,230000,13,19,35.2,25.2,0,18.8,82
20-10-2024,230000,151940,168030,230000,8,17,34.5,24.7,0,18.8,82
21-10-2024,235000,151940,168030,235000,12,16,35.2,25.1,0,18.8,82
22-10-2024,235000,151940,168030,235000,5,12,35.4,25.2,0,18.8,82
23-10-2024,235000,151940,168030,235000,6,14,36.3,25.5,0,18.8,82
24-10-2024,230000,151940,168030,230000,5,14,37.5,25.5,0,18.8,82
25-10-2024,230000,151940,168030,230000,4,12,40.6,30.2,0,18.8,82
26-10-2024,237000,151940,168030,237000,5,12,40.4,29.5,0.6,18.8,82
27-10-2024,238000,146191,171240,238000,11,9,38.1,24.5,5.6,18.8,82
28-10-2024,235000,146191,171240,235000,13,8,33.4,23.2,2.6,18.8,82
29-10-2024,235000,146191,171240,235000,14,9,33.1,24.7,24.4,18.8,82
30-10-2024,234000,146191,171240,234000,12,7,30.5,24.6,33.2,18.8,82
31-10-2024,230000,146191,171240,230000,11,7,24.3,19.3,47.2,18.8,82
01-11-2024,238000,146191,171240,238000,12,6,33.1,25.2,19.6,18.8,82
02-11-2024,230000,146191,171240,230000,15.67,7.67,30.93,19.03,67.13,19.87,63.67
03-11-2024,230000,135834,157312,230000,17,7.33,31.6,19.6,38.2,19.87,63.67
04-11-2024,238000,135834,157312,238000,15.67,7.33,32.77,25.3,8.87,19.87,63.67
05-11-2024,230000,135834,157312,230000,18.67,8.33,30.83,25.2,33.2,19.87,63.67
06-11-2024,237000,135834,157312,237000,17.33,9,31.4,25.2,86,19.87,63.67
07-11-2024,238000,135834,157312,238000,19,6.67,32.17,24.93,62.24,19.87,63.67
08-11-2024,235000,135834,157312,235000,18.67,6,29.13,19.4,61.8,19.87,63.67
09-11-2024,235000,135834,157312,235000,17.33,7,29.77,24.83,45.67,19.87,63.67
10-11-2024,234000,168940,198000,234000,19,8.67,30.43,25.33,24.47,19.87,63.67
11-11-2024,230000,168940,240000,230000,17,7.67,30.3,25.03,18.37,19.87,63.67
12-11-2024,238000,168940,191190,238000,14,6.67,24.33,19.37,42.24,19.87,63.67
13-11-2024,230000,168940,240000,230000,16.33,6.33,31.6,25.13,96.4,19.87,63.67
14-11-2024,230000,168940,191190,230000,15.33,7.33,32.33,25.2,14.93,19.87,63.67
15-11-2024,230000,168940,191190,230000,18.33,8,32.24,24.73,29.53,19.87,63.67
16-11-2024,237000,168940,230000,237000,19.33,7.67,32.2,19.97,1.87,19.87,63.67
17-11-2024,238000,158762,191190,238000,17,7.33,30.24,19.13,17.03,19.87,63.67
18-11-2024,235000,158762,230000,235000,33,8.67,30.1,19.83,12.5,19.87,63.67
19-11-2024,235000,158762,191190,235000,19.33,8,30.7,19.03,6.8,19.87,63.67
20-11-2024,234000,158762,191190,234000,2,7.33,29.4,19.87,17.5,19.87,63.67
21-11-2024,230000,158762,230000,230000,18,8.33,30.2,19.03,2.67,19.87,63.67
22-11-2024,238000,158762,191190,238000,16,7,29.87,19.67,63.13,19.87,63.67
23-11-2024,230000,158762,191190,230000,16.67,7,29.47,19.53,15.4,19.87,63.67
24-11-2024,230000,141762,240000,230000,19.33,8,24.43,17.53,0,19.87,63.67
25-11-2024,230000,141762,230000,230000,19.05,4.86,30.35,24.37,37.84,19.08,63.41
26-11-2024,231119,141762,240000,231119,19.33,8,30.7,19.03,6.8,19.87,63.67
27-11-2024,231119,141762,191190,231119,16.67,7.33,29.4,19.87,17.5,19.87,63.67
28-11-2024,231119,141762,240000,231119,18,8.33,30.2,19.03,2.67,19.87,63.67
29-11-2024,231119,141762,240000,231119,16.67,7.33,29.4,19.87,17.5,19.87,63.67
30-11-2024,231119,141762,179191,231119,19,12,32.5,18,0,15.2,65.2
01-12-2024,190190,168940,131940,190190,19,12,36,17.6,0,15.2,65.2
02-12-2024,190190,168940,131940,190190,23,16,36.7,19.3,0,15.2,65.2
03-12-2024,190190,168940,131940,190190,19,16,36.5,19.6,0,15.2,65.2
04-12-2024,190190,168940,131940,190190,19,13,35.7,19.4,2.5,15.2,65.2
05-12-2024,190190,168940,131940,190190,19,12,36.8,19.3,0,15.2,65.2
06-12-2024,190190,168940,131940,190190,24,12,36.1,19.1,0,15.2,65.2
07-12-2024,161505,158762,166198,161505,25,12,36.9,18.5,0,15.2,65.2
08-12-2024,161505,158762,166198,161505,39,12,37.9,19.3,0,15.2,65.2
09-12-2024,161505,158762,166198,161505,19,9,39,19.5,0,15.2,65.2
10-12-2024,161505,158762,166198,161505,16,6,36.7,19,0,15.2,65.2
11-12-2024,235000,158762,198000,235000,15,7,39.5,23.3,55.1,15.2,65.2
12-12-2024,235000,158762,240000,235000,8,4,41.8,30.1,2,12.4,53.6
13-12-2024,235000,158762,191190,235000,14,6,38.9,24.4,24,12.4,53.6
14-12-2024,230000,141762,240000,230000,14,8,35.4,25,54.8,12.4,53.6
15-12-2024,230000,141762,191190,230000,14,7,36,25.6,66.8,12.4,53.6
16-12-2024,197000,141762,191190,197000,16,8,35.6,25.8,24.1,12.4,53.6
17-12-2024,238000,141762,230000,238000,12,6,31,24.7,128.4,12.4,53.6
18-12-2024,235000,141762,191190,235000,13,7,31,24.3,64.6,12.4,53.6
19-12-2024,235000,141762,230000,235000,12,5,33.9,25.9,8.2,12.4,53.6
20-12-2024,234000,141762,191190,234000,11,5,33.1,24.9,6.4,12.4,53.6
21-12-2024,230000,158762,191190,230000,12,4,33.2,19.9,99.6,12.4,53.6
22-12-2024,193000,158762,230000,193000,8,4,33.1,24.8,31.2,12.4,53.6
23-12-2024,230000,158762,191190,230000,9,5,33.6,24.9,4,12.4,53.6
24-12-2024,230000,158762,191190,230000,9,4,33.5,24.4,15.4,12.4,53.6
25-12-2024,230000,141762,240000,230000,9,4,32,25.4,69.6,12.4,53.6
26-12-2024,231119,141762,230000,231119,6,2,33.5,23.1,2.4,12.4,53.6
27-12-2024,231119,141762,240000,231119,9,4,33.2,24.1,114,12.4,53.6
28-12-2024,231119,141762,191190,231119,12,4,30.3,24.1,24.4,12.4,53.6
29-12-2024,161505,158762,240000,161505,12,2,31.5,24.4,53.8,12.4,53.6
30-12-2024,161505,158762,240000,161505,12,3,33.5,19.2,15,12.4,53.6
31-12-2024,231119,141762,179191,231119,5,2,29.9,19.6,19.6,12.4,53.6
01-01-2025,119119,135000,111900,119119,8,3,31.8,19.7,13,12.4,53.6
02-01-2025,111900,111900,119000,111900,8,4,24.7,19.8,191.6,12.4,53.6
03-01-2025,150000,140000,130000,150000,6,2,31,19.1,0,12.4,53.6
04-01-2025,155000,145000,155000,155000,12,7,29.9,16.2,0,12.4,53.6
05-01-2025,170000,165000,165000,170000,12,6,31,19.8,0,12.4,53.6
06-01-2025,195000,170000,16500,195000,12,5,31,19.9,0,12.4,53.6
07-01-2025,235000,170000,165000,235000,11,6,31.1,19.8,0,12.4,53.6
08-01-2025,235000,170000,165000,235000,13,5,31.4,18.7,0,12.4,53.6
09-01-2025,235000,185000,180000,235000,11,5,30.6,17.2,0,12.4,53.6
10-01-2025,230000,191190,191190,230000,15,8,29.3,17.7,0,12.4,53.6
11-01-2025,230000,191190,191190,230000,9,4,31.5,19,0,12.4,53.6
12-01-2025,237000,191190,191190,237000,9,4,31.5,16.8,0,12.4,53.6
13-01-2025,238000,191190,240000,238000,7,4,31,17.1,0,12.4,53.6
14-01-2025,235000,191190,191190,235000,7,5,30.9,18,0,12.4,53.6
15-01-2025,235000,191190,191190,235000,8,5,30.2,18,0,12.4,53.6
16-01-2025,234000,191190,240000,234000,11,5,31.8,18.6,0,12.4,53.6
17-01-2025,230000,195000,195000,230000,12,7,30.4,19.2,115,12.4,53.6
18-01-2025,238000,191190,191190,238000,11,6,31.3,19.2,0,12.4,53.6
19-01-2025,230000,191190,191190,230000,14,7,34.5,18.7,0,12.4,53.6
20-01-2025,230000,191190,191190,230000,15,9,34,19.4,0,12.4,53.6
21-01-2025,230000,191190,191190,230000,18,11,34.5,19.5,0,12.4,53.6
22-01-2025,191190,191190,191190,191190,19,14,35.6,19.5,0,12.4,53.6
23-01-2025,191190,191190,191190,191190,25,14,36.1,19.5,0,12.4,53.6
24-01-2025,191190,191900,191190,191190,32,14,37.8,23.4,0,12.4,53.6
25-01-2025,191190,191190,191190,191190,19,9,36.8,25,0,12.4,53.6
26-01-2025,191190,197000,198000,191190,17,8,39.1,23.1,8.2,12.4,53.6
27-01-2025,191190,191190,240000,191190,14,8,38.5,23.2,3.8,12.4,53.6
28-01-2025,191190,191190,191190,191190,13,8,39.1,24.8,0,12.4,53.6
29-01-2025,170000,191190,240000,170000,12,5,36.4,23.3,34,12.4,53.6
30-01-2025,155000,191190,191190,155000,8,5,34.5,25.4,34.8,12.8,66.4
31-01-2025,175000,190000,240000,175000,12,6,36.1,23.9,1.2,12.8,66.4
01-02-2025,180000,180000,240000,180000,13,6,36.7,23,17,12.8,66.4
02-02-2025,150000,180000,191190,150000,9,4,36.3,23.5,6.5,12.8,66.4
03-02-2025,119119,170000,191190,119119,9,4,30.8,24.9,52.7,12.8,66.4
04-02-2025,130000,185000,191190,130000,9,5,29.4,24.1,73.6,12.8,66.4
05-02-2025,135000,181912,240000,135000,2,1,33.4,25.5,5.5,12.8,66.4
06-02-2025,135000,180000,191190,135000,6,3,32.9,23,7.2,12.8,66.4
07-02-2025,115000,160000,240000,115000,8,3,32.6,25,49.8,12.8,66.4
08-02-2025,115000,155000,240000,115000,5,2,29.1,19.9,154.3,12.8,66.4
09-02-2025,111900,150000,240000,111900,12,5,34.1,25.7,13.4,12.8,66.4
10-02-2025,235000,137000,191190,235000,12,5,32.5,24.9,38.8,12.8,66.4
11-02-2025,235000,136000,240000,235000,9,5,31.6,24.5,46.2,12.8,66.4
12-02-2025,235000,133000,240000,235000,8,4,30.8,24.3,127.2,12.8,66.4
13-02-2025,230000,136000,245000,230000,9,6,31.9,24.5,31.6,12.8,66.4
14-02-2025,230000,136000,191190,230000,9,4,34,25.4,12.2,12.8,66.4
15-02-2025,237000,136000,191190,237000,7,4,31.5,25.9,70.2,12.8,66.4
16-02-2025,238000,150000,240000,238000,5,3,32.4,24.2,41.8,12.8,66.4
17-02-2025,235000,167000,191190,235000,12,6,32.1,25,1.6,12.8,66.4
18-02-2025,235000,176000,240000,235000,11,7,29,24.3,172.4,12.8,66.4
19-02-2025,234000,193000,191190,234000,8,4,31.3,24.1,1,12.8,66.4
20-02-2025,230000,186000,240000,230000,11,6,31,19.7,0,12.8,66.4
21-02-2025,238000,176000,240000,238000,11,6,30.5,19.4,0,12.8,66.4
22-02-2025,230000,166000,240000,230000,12,5,29.5,19.5,29,12.8,66.4
23-02-2025,230000,178000,240000,230000,11,5,29.3,19.2,11.4,12.8,66.4
24-02-2025,230000,191190,191190,230000,12,6,29.4,18.3,0,12.8,66.4
25-02-2025,235000,191190,191190,235000,9,4,30.4,16.4,0,12.8,66.4
26-02-2025,235000,150000,191190,235000,8,4,29.3,15.2,0,12.8,66.4
27-02-2025,235000,167000,240000,235000,8,4,24.9,16.4,0,12.8,66.4
28-02-2025,230000,176000,191190,230000,4,2,29.9,16.3,0,12.8,66.4
01-03-2025,230000,193000,240000,230000,9,5,30.3,17.4,0,12.8,66.4
02-03-2025,237000,186000,191190,237000,5,3,30.2,18.2,0,12.8,66.4
03-03-2025,238000,176000,240000,238000,7,5,29.4,17.9,0,12.8,66.4
04-03-2025,235000,166000,240000,235000,8,5,30.1,17.5,0,12.8,66.4
05-03-2025,235000,178000,191190,235000,9,5,32.6,17.3,0,12.8,66.4
06-03-2025,234000,191190,191190,234000,13,8,29.9,19.1,46,12.8,66.4
07-03-2025,230000,191190,191190,230000,12,7,30.5,18.8,0,12.8,66.4
08-03-2025,238000,129000,240000,238000,16,9,31.2,18.8,0,12.8,66.4
09-03-2025,230000,150000,240000,230000,19,11,31.4,19.4,0,12.8,66.4
10-03-2025,230000,167000,240000,230000,19,14,35,19.1,0,12.8,66.4
11-03-2025,230000,176000,191190,230000,33,17,36.3,19.6,0,12.8,66.4
12-03-2025,238000,193000,240000,238000,31,17,38.3,19.7,0,12.8,66.4
13-03-2025,230000,186000,240000,230000,24,18,38.2,24.6,0,12.8,66.4
14-03-2025,230000,176000,191912,230000,25,15,39,25.6,0,12.8,66.4
15-03-2025,191190,166000,191190,191190,29,17,38.7,24.9,0,12.8,66.4
16-03-2025,235000,178000,230000,235000,24,16,39.5,23.5,0,12.8,66.4
17-03-2025,234000,191190,191190,234000,23,16,38,24.1,0,12.8,66.4
18-03-2025,230000,191190,191190,230000,16,8,42,24.4,8,12.8,66.4
19-03-2025,238000,176000,240000,238000,11,5,41.1,24.2,0,12.6,81.8
20-03-2025,230000,166000,191190,230000,9,4,41.5,24.4,0,12.6,81.8
21-03-2025,230000,178000,191190,230000,6,3,39.7,19.4,0,12.6,81.8
22-03-2025,230000,191190,240000,230000,6,3,36.6,19.8,8.3,12.6,81.8
23-03-2025,180000,191190,191912,180000,8,4,38.5,19.7,39.5,12.6,81.8
24-03-2025,180000,150000,240000,180000,7,4,31.1,19.6,19.8,12.6,81.8
25-03-2025,195000,167000,191190,195000,8,5,33.7,19.1,2,12.6,81.8
26-03-2025,170000,176000,240000,170000,11,6,33.4,19.3,83.5,12.6,81.8
27-03-2025,190000,193000,240000,190000,11,6,35,19.4,4.2,12.6,81.8
